"FullName","Name","Size","Itemtype","Datemodified","Datecreated","Dateaccessed","Perceivedtype","Kind","Contributingartists","Album","Year","Genre","Conductors","Tags","Rating","Artist","Title","Track","Time","Bitrate","Ccaddresses","From"
"\\home.local\allfiles\media\music\cds\From Chris M\CD7\The White Stripes - Youve Got Her In Your Pocket.mp3","The White Stripes - Youve Got Her In Your Pocket.mp3","3.35 MB","MP3 Format Sound","3/13/2015 10:34 AM","10/3/2012 10:36 PM","3/27/2013 2:07 PM","Audio","Music","The White Stripes","~Mix - Chris - CD7","2005","Alternative","","","Unrated","The White Stripes","The White Stripes - Youve Got Her In Your Pocket","15","00:03:39","?128kbps","",""
"\\home.local\allfiles\media\music\cds\From Chris M\CD7\Trapt - Headstrong.mp3","Trapt - Headstrong.mp3","4.37 MB","MP3 Format Sound","3/13/2015 10:34 AM","10/3/2012 10:36 PM","3/27/2013 2:08 PM","Audio","Music","Trapt","~Mix - Chris - CD7","2005","Alternative","","","Unrated","Trapt","Trapt - Headstrong","1","00:04:46","?128kbps","",""
"\\home.local\allfiles\media\music\cds\From Chris M\CD7\Various - Black Betty [Album Version].mp3","Various - Black Betty [Album Version].mp3","5.01 MB","MP3 Format Sound","3/13/2015 10:34 AM","10/3/2012 10:36 PM","3/27/2013 2:08 PM","Audio","Music","Various","~Mix - Chris - CD7","2005","Disco","","","Unrated","Various","Various - Black Betty [Album Version]","3","00:05:28","?128kbps","",""
"\\home.local\allfiles\media\music\cds\From Chris M\CD7\Various - Play That Funky Music [Album Version].mp3","Various - Play That Funky Music [Album Version].mp3","4.57 MB","MP3 Format Sound","3/13/2015 10:34 AM","10/3/2012 10:36 PM","3/27/2013 2:08 PM","Audio","Music","Various","~Mix - Chris - CD7","2005","Disco","","","Unrated","Various","Various - Play That Funky Music [Album Version]","2","00:04:59","?128kbps","",""
"\\home.local\allfiles\media\music\cds\From Chris M\CD7\Ween - Transdermal Celebration.mp3","Ween - Transdermal Celebration.mp3","3.25 MB","MP3 Format Sound","3/13/2015 10:34 AM","10/3/2012 10:36 PM","3/27/2013 2:09 PM","Audio","Music","Ween","~Mix - Chris - CD7","2005","Alternative","","","Unrated","Ween","Ween - Transdermal Celebration","6","00:03:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\From Chris M\CD7\Wheatus - Teenage Dirtbag.mp3","Wheatus - Teenage Dirtbag.mp3","3.69 MB","MP3 Format Sound","3/13/2015 10:34 AM","10/3/2012 10:36 PM","3/27/2013 2:10 PM","Audio","Music","Wheatus","~Mix - Chris - CD7","2005","Alternative","","","Unrated","Wheatus","Wheatus - Teenage Dirtbag","7","00:04:01","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-01-Last Time.mp3","Fuel-Something Like Human-01-Last Time.mp3","3.39 MB","MP3 Format Sound","12/13/2012 5:54 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Last Time","1","00:03:42","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-02-Hemorrhage (In My Hands).mp3","Fuel-Something Like Human-02-Hemorrhage (In My Hands).mp3","3.61 MB","MP3 Format Sound","11/22/2013 3:32 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Hemorrhage (In My Hands)","2","00:03:56","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-03-Empty Spaces.mp3","Fuel-Something Like Human-03-Empty Spaces.mp3","3.12 MB","MP3 Format Sound","11/22/2013 3:32 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Empty Spaces","3","00:03:24","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-04-Scar.mp3","Fuel-Something Like Human-04-Scar.mp3","2.99 MB","MP3 Format Sound","12/13/2012 5:54 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Scar","4","00:03:16","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-05-Bad Day.mp3","Fuel-Something Like Human-05-Bad Day.mp3","2.98 MB","MP3 Format Sound","12/13/2012 5:54 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Bad Day","5","00:03:15","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-06-Prove.mp3","Fuel-Something Like Human-06-Prove.mp3","2.66 MB","MP3 Format Sound","11/22/2013 3:27 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Prove","6","00:02:54","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-07-Easy.mp3","Fuel-Something Like Human-07-Easy.mp3","4.06 MB","MP3 Format Sound","12/13/2012 5:54 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Easy","7","00:04:26","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-08-Down.mp3","Fuel-Something Like Human-08-Down.mp3","3.24 MB","MP3 Format Sound","11/22/2013 3:28 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Down","8","00:03:32","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-09-Solace.mp3","Fuel-Something Like Human-09-Solace.mp3","2.70 MB","MP3 Format Sound","12/13/2012 5:54 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Solace","9","00:02:57","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-10-Knives.mp3","Fuel-Something Like Human-10-Knives.mp3","3.02 MB","MP3 Format Sound","12/13/2012 5:54 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Knives","10","00:03:17","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-11-Innocent.mp3","Fuel-Something Like Human-11-Innocent.mp3","3.35 MB","MP3 Format Sound","12/13/2012 5:54 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Innocent","11","00:03:39","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Something Like Human\Fuel-Something Like Human-12-Slow.mp3","Fuel-Something Like Human-12-Slow.mp3","4.02 MB","MP3 Format Sound","11/22/2013 3:31 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Something Like Human","2000","Alternative","","","Unrated","Fuel","Slow","12","00:04:23","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-01-[Untitled].mp3","Fuel-Sunburn-01-[Untitled].mp3","3.64 MB","MP3 Format Sound","12/13/2012 5:54 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","[Untitled]","1","00:03:58","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-02-Bittersweet.mp3","Fuel-Sunburn-02-Bittersweet.mp3","3.54 MB","MP3 Format Sound","12/13/2012 5:25 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","Bittersweet","2","00:03:52","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-03-Shimmer.mp3","Fuel-Sunburn-03-Shimmer.mp3","3.26 MB","MP3 Format Sound","11/22/2013 3:27 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","Shimmer","3","00:03:34","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-04-Jesus Or A Gun.mp3","Fuel-Sunburn-04-Jesus Or A Gun.mp3","3.64 MB","MP3 Format Sound","12/13/2012 5:25 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","Jesus or a Gun","4","00:03:58","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-05-Sunburn.mp3","Fuel-Sunburn-05-Sunburn.mp3","4.02 MB","MP3 Format Sound","11/22/2013 3:32 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","Sunburn","5","00:04:23","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-06-New Thing.mp3","Fuel-Sunburn-06-New Thing.mp3","3.04 MB","MP3 Format Sound","12/13/2012 5:25 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","New Thing","6","00:03:19","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-07-It's Come To This.mp3","Fuel-Sunburn-07-It's Come To This.mp3","3.35 MB","MP3 Format Sound","11/22/2013 3:30 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","It's Come to This","7","00:03:40","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-08-Song For You.mp3","Fuel-Sunburn-08-Song For You.mp3","3.46 MB","MP3 Format Sound","12/13/2012 5:25 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","Song for You","8","00:03:46","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-09-Mary Pretends.mp3","Fuel-Sunburn-09-Mary Pretends.mp3","3.30 MB","MP3 Format Sound","12/13/2012 5:25 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","Mary Pretends","9","00:03:36","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-10-Ozone.mp3","Fuel-Sunburn-10-Ozone.mp3","3.50 MB","MP3 Format Sound","11/22/2013 3:32 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","Ozone","10","00:03:49","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Fuel\Sunburn\Fuel-Sunburn-11-Hideaway.mp3","Fuel-Sunburn-11-Hideaway.mp3","3.74 MB","MP3 Format Sound","11/22/2013 3:27 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Fuel","Sunburn","1998","Alternative","","","Unrated","Fuel","Hideaway","11","00:04:05","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-01-Josephina.mp3","Gene Loves Jezebel-Heavenly Bodies-01-Josephina.mp3","5.18 MB","MP3 Format Sound","11/22/2013 3:30 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Josephina","1","00:05:39","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-02-Break the Chain.mp3","Gene Loves Jezebel-Heavenly Bodies-02-Break the Chain.mp3","4.37 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Break the Chain","2","00:04:46","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-03-Any Anxious Colour.mp3","Gene Loves Jezebel-Heavenly Bodies-03-Any Anxious Colour.mp3","5.29 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Any Anxious Colour","3","00:05:46","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-04-American Dreamer.mp3","Gene Loves Jezebel-Heavenly Bodies-04-American Dreamer.mp3","4.49 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","American Dreamer","4","00:04:54","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-05-Wild Horse.mp3","Gene Loves Jezebel-Heavenly Bodies-05-Wild Horse.mp3","4.09 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Wild Horse","5","00:04:28","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-06-Down.mp3","Gene Loves Jezebel-Heavenly Bodies-06-Down.mp3","4.03 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Down","6","00:04:24","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-07-In A Lonely Place.mp3","Gene Loves Jezebel-Heavenly Bodies-07-In A Lonely Place.mp3","3.74 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","In a Lonely Place","7","00:04:05","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-08-Sweet Sweet Rain.mp3","Gene Loves Jezebel-Heavenly Bodies-08-Sweet Sweet Rain.mp3","4.40 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Sweet Sweet Rain","8","00:04:48","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-09-Rosary.mp3","Gene Loves Jezebel-Heavenly Bodies-09-Rosary.mp3","3.73 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Rosary","9","00:04:04","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-10-Heavenly Body.mp3","Gene Loves Jezebel-Heavenly Bodies-10-Heavenly Body.mp3","6.19 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Heavenly Body","10","00:06:45","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Gene Loves Jezebel\Heavenly Bodies\Gene Loves Jezebel-Heavenly Bodies-11-Voice In The Dark.mp3","Gene Loves Jezebel-Heavenly Bodies-11-Voice In The Dark.mp3","4.39 MB","MP3 Format Sound","1/16/2014 7:24 PM","11/25/2014 9:12 PM","7/10/2018 8:07 AM","Audio","Music","Gene Loves Jezebel","Heavenly Bodies","1993","Alternative","","","Unrated","Gene Loves Jezebel","Voice in the Dark","11","00:04:47","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-01-ABACAB.mp3","Genesis-Abacab-01-ABACAB.mp3","6.33 MB","MP3 Format Sound","3/26/2013 10:48 AM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","Abacab","1","00:06:54","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-02-No Reply At All.mp3","Genesis-Abacab-02-No Reply At All.mp3","4.16 MB","MP3 Format Sound","3/26/2013 10:48 AM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","No Reply at All","2","00:04:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-03-Me and Sarah Jane.mp3","Genesis-Abacab-03-Me and Sarah Jane.mp3","5.36 MB","MP3 Format Sound","10/26/2014 2:52 PM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","Me and Sarah Jane","3","00:05:51","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-04-Keep it Dark.mp3","Genesis-Abacab-04-Keep it Dark.mp3","4.07 MB","MP3 Format Sound","3/26/2013 10:47 AM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","Keep It Dark","4","00:04:26","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-05-Dodo-Lurker.mp3","Genesis-Abacab-05-Dodo-Lurker.mp3","6.74 MB","MP3 Format Sound","3/26/2013 10:47 AM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","Dodo/Lurker","5","00:07:22","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-06-Who Dunnit-.mp3","Genesis-Abacab-06-Who Dunnit-.mp3","3.13 MB","MP3 Format Sound","3/26/2013 10:47 AM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","Who Dunnit?","6","00:03:25","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-07-Man on the Corner.mp3","Genesis-Abacab-07-Man on the Corner.mp3","3.63 MB","MP3 Format Sound","3/26/2013 10:47 AM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","Man on the Corner","7","00:03:57","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-08-Like It or Not.mp3","Genesis-Abacab-08-Like It or Not.mp3","4.32 MB","MP3 Format Sound","3/26/2013 10:47 AM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","Like It or Not","8","00:04:43","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Abacab\Genesis-Abacab-09-Another Record.mp3","Genesis-Abacab-09-Another Record.mp3","3.88 MB","MP3 Format Sound","3/26/2013 10:47 AM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Abacab","1981","Rock","","","Unrated","Genesis","Another Record","9","00:04:14","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Duke\Genesis-Duke-01-Behind The Lines.mp3","Genesis-Duke-01-Behind The Lines.mp3","5.06 MB","MP3 Format Sound","12/13/2012 5:39 PM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Duke","1980","Rock","","","Unrated","Genesis","Behind the Lines","1","00:05:32","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Genesis\Duke\Genesis-Duke-02-Duchess.mp3","Genesis-Duke-02-Duchess.mp3","5.86 MB","MP3 Format Sound","1/16/2014 7:23 PM","11/25/2014 9:13 PM","7/10/2018 8:07 AM","Audio","Music","Genesis","Duke","1980","Rock","","","Unrated","Genesis","Duchess","2","00:06:24","?128kbps","",""
